,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,simplifiedMarketChannelDirectedness,farmGatePricePerKg
122,HUANCAVELICA,ANGARAES,CALLANMARCA,13237,33,5,0.7446808510638298,0.5980739989863153,0.5851593625498008,0.853,0.255,0.602,1,1,0,0,0.01568,0.147,0.3097872340425532,1.0,0.0,1,2,4.2
123,HUANCAVELICA,HUANCAVELICA,ACORIA,13373,81,9,0.8606195201101593,0.7571008342576072,0.35294117647058826,0.738,0.13799999999999998,0.602,1,0,0,0,0.02992,0.16399999999999998,0.4,0.0,0.0,2,2,1.5
124,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,63,5,0.5170940170940171,0.2360172095881992,0.3333333333333333,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.121,1.2666666666666664,0.0,0.02,2,2,2.3
125,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,14,1,0.9977890992982792,0.991617538688283,0.9711516270482344,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.2076,0.6392585551330798,0.0,0.02,2,1,3.0
126,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,20,2,0.9739130434782608,0.9227600411946448,0.6355932203389831,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.11199999999999999,1.9866666666666668,0.0,0.02,2,1,1.3
127,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,60,6,0.946808510638298,0.8894601542416453,0.713302752293578,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.17800000000000002,1.0289389067524115,0.0,0.02,1,1,1.6
128,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,75,9,0.936088623775032,0.8604001861330851,0.9435155896972436,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.2197,0.6082375478927202,0.0,0.02,2,1,4.2
129,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,94,11,0.6356275303643725,0.4118878191712013,0.536097212294496,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.314,0.6666666666666667,0.0,0.02,2,1,1.25
130,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,114,14,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.11,0.4336882865440464,0.0,0.02,2,1,4.775
131,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,126,13,0.9541284403669724,0.928735632183908,0.7919725893294174,0.8300000000000001,0.4,0.602,1,1,0,0,0.26055,0.13,0.8034610630407911,0.0,0.02,1,1,1.5
132,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,132,14,0.9192825112107624,0.8717948717948718,0.5786375105130361,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.205,0.8684593023255813,0.0,0.02,2,1,1.9
133,HUANCAVELICA,TAYACAJA,HUARIBAMBA,12990,38,6,0.6288302691180389,0.3982002249718785,0.4270849510793601,0.6900000000000001,0.29300000000000004,0.602,0,0,0,0,0.0336,0.23600000000000002,0.4909090909090909,0.0,0.0,2,1,0.3
134,HUANUCO,HUAMALIES,LLATA,9728,58,8,0.9049671127239736,0.8867084766336233,0.8447204968944099,0.877,0.4320000000000001,0.82,0,0,0,0,0.08241,0.39899999999999997,1.323529411764706,0.0,0.12,2,1,2.025
135,HUANUCO,HUANUCO,CHINCHAO,10008,47,5,0.44642857142857145,0.3944773175542407,0.18604651162790686,1.01,0.183,0.82,0,0,0,0,0.367135,0.4,4.0,0.0,0.09,3,1,1.0
136,HUANUCO,HUANUCO,CHINCHAO,10008,97,11,1.0,1.0,1.0,1.01,0.183,0.82,1,1,1,1,0.367135,0.2984,1.28,0.0,0.09,3,1,1.1875
137,HUANUCO,HUANUCO,CHINCHAO,10024,117,5,1.0,1.0,1.0,1.01,0.183,0.82,1,0,0,0,0.367135,0.196,2.3236923076923084,1.0,0.09,1,2,0.875
138,HUANUCO,HUANUCO,CHINCHAO,10024,141,6,0.6862745098039216,0.6183745583038869,0.4854368932038835,1.01,0.183,0.82,1,1,1,1,0.367135,0.1575,3.6,0.0,0.09,3,1,0.8888888888888888
139,HUANUCO,HUANUCO,CHINCHAO,10024,235,11,0.4280821917808219,0.2359742788036104,0.3076923076923077,1.01,0.183,0.82,1,0,1,0,0.367135,0.1,2.44,0.0,0.09,3,1,0.8
140,HUANUCO,HUANUCO,CHINCHAO,10024,263,12,0.818815331010453,0.8105765062852189,0.4705882352941176,1.01,0.183,0.82,1,1,0,0,0.367135,0.47,3.06,0.0,0.09,3,1,2.2
141,HUANUCO,HUANUCO,CHINCHAO,10025,52,6,0.9219079955281356,0.7797778628877825,0.6421319796954315,1.01,0.183,0.82,0,0,0,0,0.367135,0.22265,0.6027667984189723,0.0,0.09,2,1,3.350065231572081
142,HUANUCO,HUANUCO,CHINCHAO,10025,71,8,0.8105872622001654,0.4633546483030005,0.631578947368421,1.01,0.183,0.82,0,0,0,0,0.367135,0.196,0.4733333333333333,0.0,0.09,2,1,1.9
143,HUANUCO,HUANUCO,CHINCHAO,10025,88,9,0.8312958435207825,0.6771565046361337,0.5,1.01,0.183,0.82,0,0,0,0,0.367135,0.17,0.76,0.0,0.09,2,1,1.55
144,HUANUCO,HUANUCO,CHINCHAO,10025,90,10,0.5591882750845547,0.4144144144144144,0.3981481481481481,1.01,0.183,0.82,0,0,0,0,0.367135,0.496,1.2790697674418603,0.0,0.09,2,1,2.6
145,HUANUCO,HUANUCO,CHINCHAO,10025,92,11,0.9790209790209792,0.9395973154362416,0.8,1.01,0.183,0.82,0,0,0,0,0.367135,0.11199999999999999,0.6,0.0,0.09,2,1,0.4
146,HUANUCO,HUANUCO,HUANUCO,10108,65,8,0.8597748208802457,0.6059776079957716,0.4556962025316456,0.8300000000000001,0.0,0.82,1,0,0,0,0.021,0.21,2.444444444444444,0.0,0.64,1,1,0.6005238095238096
147,HUANUCO,PACHITEA,PANAO,9968,44,8,0.8229915088177662,0.8458311869894768,0.5838847800700662,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.441,3.266666666666667,0.0,0.04,3,1,2.9
148,HUANUCO,PACHITEA,PANAO,9968,70,12,0.9863636363636364,0.9779179810725552,0.4545454545454545,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.217,5.4,0.0,0.04,1,1,1.0
149,HUANUCO,PACHITEA,PANAO,9972,8,1,0.9790660225442834,0.9293083683607184,0.4444444444444444,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.608,4.0,0.0,0.04,2,1,0.4
150,HUANUCO,PACHITEA,PANAO,9972,23,2,1.0,1.0,1.0,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.322,0.875,0.0,0.04,3,1,0.6
151,HUANUCO,PACHITEA,PANAO,9972,26,3,0.98718557190318,0.9650224215246636,0.9,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.8320000000000001,1.0133333333333334,0.0,0.04,1,1,0.775
152,HUANUCO,PACHITEA,PANAO,9972,32,5,0.9661750884928548,0.954163623082542,0.7634753397465261,1.0,0.17300000000000001,0.82,1,1,0,0,1.2179799999999998,0.44,1.04,0.0,0.04,3,1,0.475
153,HUANUCO,PACHITEA,PANAO,9972,56,7,1.0,1.0,1.0,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.24,0.9493333333333334,0.0,0.04,2,1,0.8125
154,HUANUCO,PACHITEA,PANAO,9972,70,8,1.0,1.0,1.0,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.161,1.05,0.0,0.04,3,1,0.4
155,HUANUCO,PACHITEA,PANAO,9972,81,9,0.9816326530612244,0.9853515625,0.9166666666666666,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.48100000000000004,1.9927272727272731,0.0,0.04,1,1,0.8714285714285714
156,HUANUCO,PACHITEA,PANAO,9972,93,10,1.0,1.0,0.9213759213759212,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.405,3.0,0.0,0.04,1,1,0.9066666666666668
157,HUANUCO,PACHITEA,PANAO,9972,106,11,0.9957924263674616,0.9928603302097276,0.8785942492012779,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.284,0.3272727272727273,0.0,0.04,1,1,0.8125
158,HUANUCO,PACHITEA,PANAO,9972,132,13,0.9063444108761328,0.8547008547008547,0.6149116064565718,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.48,0.75,0.0,0.04,1,1,0.4
159,HUANUCO,PACHITEA,PANAO,9972,146,14,1.0,1.0,1.0,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.3675,0.6230769230769232,0.0,0.04,3,1,0.9466666666666668
160,HUANUCO,PACHITEA,PANAO,9975,7,1,0.9339887640449438,0.9452736318407958,0.6551724137931034,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.266,2.8736842105263163,0.0,0.04,3,1,1.1428571428571428
161,HUANUCO,PACHITEA,PANAO,9975,10,2,1.0,1.0,1.0,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.11900000000000001,2.644444444444444,0.0,0.04,3,2,1.8571428571428568
162,HUANUCO,PACHITEA,PANAO,9975,28,5,0.587026709715292,0.56657223796034,0.3636363636363637,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,1.4,3.5,0.0,0.04,3,1,1.0285714285714285
163,HUANUCO,PACHITEA,PANAO,9975,40,6,0.9932432432432432,0.9767441860465116,0.8,1.0,0.17300000000000001,0.82,1,1,0,0,1.2179799999999998,0.2646,2.66,0.0,0.04,3,1,0.8571428571428571
164,HUANUCO,PACHITEA,PANAO,9975,59,8,0.9774162214667316,0.9771386430678466,0.8571428571428571,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.805,2.765,0.0,0.04,3,1,1.4285714285714284
165,HUANUCO,PACHITEA,PANAO,9975,82,11,0.8247422680412371,0.8547008547008547,0.7621951219512195,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.56,2.975,0.0,0.04,3,2,1.0
166,HUANUCO,PACHITEA,PANAO,9975,103,13,0.9996717005909388,0.9988518943742823,0.7743933918430562,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.609,4.386666666666666,0.0,0.04,3,1,0.8571428571428571
167,HUANUCO,PACHITEA,PANAO,9984,6,1,0.7592190889370932,0.7072135785007072,0.6004803843074459,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.14,2.0533333333333332,0.0,0.04,3,1,0.7142857142857143
168,HUANUCO,PACHITEA,PANAO,9984,13,2,0.967741935483871,0.9584664536741214,0.8,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.21,2.24,0.0,0.04,3,1,0.7142857142857143
169,HUANUCO,PACHITEA,PANAO,9984,22,4,0.9569377990430622,0.9587727708533078,0.6666666666666666,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.28,2.464,0.0,0.04,1,1,0.7142857142857143
170,HUANUCO,PACHITEA,PANAO,9984,41,6,0.9270959902794652,0.9784560143626572,0.8239171374764597,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.3815,2.28,0.0,0.04,3,1,0.7142857142857143
171,HUANUCO,PACHITEA,PANAO,9984,52,8,0.5592196934509986,0.4811996418979409,0.45,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.602,2.8,0.0,0.04,3,1,0.7142857142857143
172,HUANUCO,PACHITEA,PANAO,9984,72,11,0.8351648351648352,0.8444444444444444,0.529688972667295,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.133,2.7402135231316724,0.0,0.04,1,1,0.7142857142857143
173,HUANUCO,PACHITEA,PANAO,9984,81,12,0.7506702412868632,0.7763975155279503,0.4,1.0,0.17300000000000001,0.82,1,1,0,0,1.2179799999999998,0.14,2.0533333333333332,0.0,0.04,3,1,0.7142857142857143
174,HUANUCO,PACHITEA,PANAO,9984,90,13,0.8927859705061778,0.9132420091324199,0.6511627906976744,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.336,2.66,0.0,0.04,3,1,0.7142857142857143
175,HUANUCO,PACHITEA,PANAO,9984,98,14,0.4817204301075269,0.3925417075564279,0.3333333333333333,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.11199999999999999,2.52,0.0,0.04,3,1,0.7142857142857143
176,HUANUCO,PACHITEA,PANAO,9989,57,6,1.0,1.0,0.7751937984496123,1.0,0.17300000000000001,0.82,1,1,0,0,1.2179799999999998,0.11199999999999999,2.59,0.0,0.04,1,1,0.5
177,HUANUCO,YAROWILCA,CHORAS,10280,68,6,0.9896907216494846,0.9908496732026144,0.9273889050246876,1.04,0.253,0.82,0,0,0,0,0.09695,0.768,2.668336987159411,0.0,0.0,1,1,3.1
178,JUNIN,CHUPACA,CHUPACA,11779,12,2,0.25420254202542025,0.13759431868619618,0.24390243902439024,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.31,0.64,0.0,0.41,3,1,1.0
179,JUNIN,CONCEPCION,NUEVE DE JULIO,11680,34,6,0.7362637362637363,0.6614950634696756,0.5547736335913677,0.55,0.062,0.645,1,0,1,0,0.0531,0.335,1.4164904862579282,0.0,0.0,3,1,1.05
180,JUNIN,CONCEPCION,ORCOTUNA,11705,7,1,0.9389312977099236,0.8907103825136612,0.5169082125603864,0.55,0.048,0.645,1,0,0,0,0.02114,0.12300000000000001,1.4392523364485983,0.0,0.0,2,2,1.7
181,JUNIN,JAUJA,APATA,11496,41,9,0.18754688672168046,0.13537498871875095,0.14285714285714285,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.15,1.72,0.0,0.0,3,1,0.6
182,JUNIN,JUNIN,ULCUMAYO,10900,69,8,1.0,1.0,1.0,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.154,0.205625,0.0,0.0,1,1,0.5
183,JUNIN,TARMA,HUASAHUASI,10943,51,8,0.5545102379634754,0.4252873563218391,0.5220417633410672,0.693,0.445,0.645,0,0,0,0,0.08565,0.2004,1.3333333333333337,0.0,0.12,1,1,0.9
184,JUNIN,TARMA,HUASAHUASI,10943,86,12,0.8810572687224669,0.6896551724137931,0.8,0.693,0.445,0.645,0,0,0,0,0.08565,0.2,1.0,0.0,0.12,1,1,0.6
185,JUNIN,TARMA,HUASAHUASI,10943,98,14,0.9369024856596558,0.7601744186046512,0.7758620689655172,0.693,0.445,0.645,0,0,0,0,0.08565,0.196,2.5866666666666664,0.0,0.12,1,1,0.9
186,JUNIN,TARMA,PALCAMAYO,10951,80,8,1.0,1.0,1.0,0.5269999999999999,0.28500000000000003,0.645,1,0,0,0,0.02694,0.18,1.6363636363636362,0.0,0.0,3,1,0.9666666666666668
187,JUNIN,TARMA,TAPO,11000,12,3,0.954070981210856,0.9239748118568576,0.9299474605954464,0.5700000000000001,0.3,0.645,0,0,0,0,0.09129,0.2742,1.0553672316384182,0.0,0.0,1,1,2.829938271604938
188,JUNIN,TARMA,TAPO,11000,58,8,0.84375,0.7697368421052632,0.7297297297297297,0.5700000000000001,0.3,0.645,0,0,0,0,0.09129,0.162,1.4222222222222218,0.0,0.0,1,1,0.7166666666666667
189,JUNIN,TARMA,TAPO,11000,71,10,0.8786610878661087,0.7814070351758794,0.5454545454545455,0.5700000000000001,0.3,0.645,0,0,0,0,0.09129,0.126,2.3,0.0,0.0,1,1,0.9666666666666668
190,LA LIBERTAD,JULCAN,CALAMARCA,7566,3,1,0.4566728123670402,0.2963485623566767,0.24186721489902044,1.04,0.412,0.853,1,0,1,0,0.05701799999999999,0.1288,0.92,0.0,0.0,1,1,0.7826086956521741
191,LA LIBERTAD,JULCAN,CALAMARCA,7567,84,10,0.8533333333333334,0.7841001905799074,0.4444444444444444,1.04,0.412,0.853,1,0,0,0,0.05701799999999999,0.184,1.15,0.0,0.0,1,1,0.7826086956521741
192,LA LIBERTAD,JULCAN,JULCAN,7546,152,14,0.8937256809338522,0.7364341085271318,0.3333333333333333,1.03,0.228,0.853,1,0,0,0,0.09308175,0.18375,2.87,0.0,0.0,1,1,0.72
193,LA LIBERTAD,OTUZCO,AGALLPAMPA,7354,33,4,0.9603022543735564,0.8694195050535339,0.7666517657577111,0.975,0.172,0.853,1,1,0,0,0.054685000000000004,0.5363,1.7653061224489797,0.0,0.0,3,1,2.59
194,LA LIBERTAD,OTUZCO,CHARAT,7265,4,2,1.0,1.0,1.0,1.1,0.305,0.853,1,0,0,0,0.035732,0.10166,1.8562992125984248,0.0,0.0,1,1,1.6086956521739129
195,LA LIBERTAD,OTUZCO,CHARAT,7265,22,5,1.0,1.0,1.0,1.1,0.305,0.853,1,0,0,0,0.035732,0.138,1.955,0.0,0.0,1,1,0.6956521739130435
196,LA LIBERTAD,OTUZCO,HUARANCHAL,7274,24,2,0.9913793103448276,0.9795454545454544,0.5098039215686274,1.29,0.47,0.853,1,1,0,0,0.014570500000000002,0.13225,1.3711538461538462,0.0,0.0,1,1,3.391304347826087
197,LA LIBERTAD,OTUZCO,MACHE,7385,76,9,0.8187134502923976,0.6590627858180449,0.4342857142857143,1.0,0.2,0.853,1,1,0,0,0.0407685,0.28,1.8,0.0,0.0,1,1,0.4375
198,LA LIBERTAD,OTUZCO,OTUZCO,7218,24,4,0.9827362969356928,0.9252336448598132,0.9,0.982,0.17800000000000002,0.853,1,0,0,0,0.0978655,0.11385,1.3416666666666663,0.0,0.1,1,2,0.43478260869565216
199,LA LIBERTAD,OTUZCO,OTUZCO,7218,99,12,1.0,1.0,1.0,0.982,0.17800000000000002,0.853,1,0,0,0,0.0978655,0.1518,1.5333333333333337,0.0,0.1,1,1,0.7826086956521741
200,LA LIBERTAD,OTUZCO,OTUZCO,7245,4,1,1.0,1.0,1.0,0.982,0.17800000000000002,0.853,0,0,0,0,0.0978655,0.135,1.8005,0.0,0.1,1,1,0.5
201,LA LIBERTAD,OTUZCO,USQUIL,7328,36,6,0.9875972320853496,0.9980806142034548,0.6474820143884893,1.08,0.29,0.853,1,0,0,0,0.0300924,0.1495,1.7729166666666667,0.0,0.0,1,1,0.3478260869565217
202,LA LIBERTAD,SANCHEZ CARRION,CURGOS,7840,92,12,0.934640522875817,0.6875,0.4166666666666667,1.23,0.447,0.853,1,0,0,0,0.062091999999999994,0.16445,1.61,0.0,0.01,1,2,0.43478260869565216
203,LIMA,BARRANCA,BARRANCA,12023,2,1,0.6927281583172479,0.6804479938141091,0.3837128575395724,0.33,0.313,0.052000000000000005,1,1,0,0,1.5905,1.92,3.473855617875881,0.0,9.79,3,1,0.88
204,LIMA,BARRANCA,BARRANCA,12023,20,3,0.8181818181818182,0.4002998500749625,0.375,0.33,0.313,0.052000000000000005,1,0,0,0,1.5905,0.9,3.0,0.0,9.79,3,1,0.89
205,LIMA,BARRANCA,BARRANCA,12023,28,4,0.7932692307692307,0.4898425770053232,0.375,0.33,0.313,0.052000000000000005,1,1,1,1,1.5905,0.99,3.3,0.0,9.79,3,1,0.87
206,LIMA,BARRANCA,BARRANCA,12023,71,8,0.6832971800433839,0.5517120588492863,0.3240740740740741,0.33,0.313,0.052000000000000005,1,0,1,0,1.5905,1.575,4.5,0.0,9.79,3,1,1.2
207,LIMA,BARRANCA,BARRANCA,12023,98,10,0.4827586206896552,0.2296222664015905,0.2547770700636943,0.33,0.313,0.052000000000000005,1,0,0,0,1.5905,0.42,2.625,0.0,9.79,3,1,1.1
208,LIMA,BARRANCA,BARRANCA,12023,108,14,0.7352941176470589,0.7262474367737526,0.5,0.33,0.313,0.052000000000000005,1,0,0,0,1.5905,0.5,2.7777777777777777,0.0,9.79,3,1,0.85
209,LIMA,BARRANCA,PATIVILCA,12009,30,6,0.404040404040404,0.4475043029259897,0.11422044545973732,0.33,0.313,0.052000000000000005,1,0,0,0,0.1898,0.6,3.0,0.0,0.65,2,1,1.3
210,LIMA,BARRANCA,PATIVILCA,12009,35,7,0.6071946484539459,0.6438092876185753,0.249944865103286,0.33,0.313,0.052000000000000005,1,0,0,0,0.1898,1.298,3.8235294117647065,0.0,0.65,3,1,1.2
211,LIMA,HUARAL,CHANCAY,12214,42,8,0.19441636208103275,0.17079359767999555,0.09080590238365494,0.16499999999999998,0.152,0.052000000000000005,1,0,1,0,0.0858,0.25,3.125,0.0,0.32,3,1,0.98
212,LIMA,HUARAL,CHANCAY,12214,44,9,0.7326007326007326,0.6692560501942038,0.5,0.16499999999999998,0.152,0.052000000000000005,1,0,0,0,0.0858,0.32,2.1333333333333333,0.0,0.32,3,1,0.7
213,LIMA,HUARAL,CHANCAY,12214,55,10,0.7422680412371134,0.7503256621797655,0.5,0.16499999999999998,0.152,0.052000000000000005,1,0,0,0,0.0858,0.28800000000000003,2.636363636363636,0.0,0.32,3,1,0.96
214,LIMA,LIMA,CARABAYLLO,12273,61,7,0.4015374550212627,0.2208925679323376,0.19047619047619047,0.077,0.06,0.052000000000000005,1,0,0,0,0.0491,0.491,2.5,0.0,1.39,3,1,1.0
215,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19101,37,2,1.0,1.0,0.5,1.5699999999999998,0.0,1.63,1,1,1,1,0.03535,0.15,1.5,0.0,1.23,1,1,1.0
216,PASCO,PASCO,NINACACA,10712,7,1,0.32845744680851063,0.19649960222752585,0.4444444444444444,0.528,0.098,0.615,1,0,0,0,0.094115,0.1729,0.000252,0.0,0.0,3,1,0.42857142857142855
217,PASCO,PASCO,NINACACA,10712,31,5,0.669260700389105,0.4644464446444645,0.6,0.528,0.098,0.615,1,0,0,0,0.094115,0.1204,0.0002403333333333333,0.0,0.0,3,1,0.42857142857142855
218,PASCO,PASCO,NINACACA,10712,44,7,0.6177215189873417,0.4703303127740427,0.5652173913043478,0.528,0.098,0.615,1,0,0,0,0.094115,0.1708,0.00025846153846153846,0.0,0.0,3,1,0.9285714285714286
219,PASCO,PASCO,NINACACA,10712,61,10,0.7725490196078432,0.6532137518684604,0.75,0.528,0.098,0.615,1,0,0,0,0.094115,0.1379,0.000224,0.0,0.0,3,1,0.9285714285714286
220,PASCO,PASCO,PAUCARTAMBO,10679,58,9,0.6338582677165354,0.38205980066445183,0.6,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.1127,0.00028,0.0,0.08,1,2,0.35714285714285715
221,PASCO,PASCO,PAUCARTAMBO,10679,92,12,0.6899563318777293,0.6403242147923001,0.6875,0.627,0.213,0.615,1,0,1,0,0.42808999999999997,0.1106,0.00027363636363636365,0.0,0.08,3,1,1.1428571428571428
222,PASCO,PASCO,PAUCARTAMBO,10690,12,1,0.8542963885429639,0.5629272666143673,0.6363636363636364,0.627,0.213,0.615,0,0,0,0,0.42808999999999997,0.1372,0.00043,0.0,0.08,3,1,0.7571428571428571
223,PASCO,PASCO,PAUCARTAMBO,10693,72,11,0.9942252165543792,0.9821343496903288,0.8378718056137411,0.627,0.213,0.615,1,1,0,0,0.42808999999999997,0.5165,0.0005269999999999999,0.0,0.08,1,1,2.8857142857142857
224,PASCO,PASCO,PAUCARTAMBO,10693,88,13,0.3869090909090909,0.20813170921630791,0.2463768115942029,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.266,0.00025882352941176474,0.0,0.08,3,1,2.1
225,PASCO,PASCO,PAUCARTAMBO,10698,4,2,0.8794871794871795,0.8855348460291734,0.5,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.1715,0.00028,0.0,0.08,3,1,2.5285714285714285
226,PASCO,PASCO,PAUCARTAMBO,10698,9,3,0.986378581493659,0.9904293616647644,0.9230769230769232,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.105,0.0002216666666666667,0.0,0.08,3,1,1.9428571428571428
227,PASCO,PASCO,PAUCARTAMBO,10698,20,4,0.5521885521885522,0.36830285530959256,0.4390243902439024,0.627,0.213,0.615,1,0,1,0,0.42808999999999997,0.1148,0.0003111111111111111,0.0,0.08,3,2,0.5
228,PASCO,PASCO,PAUCARTAMBO,10701,67,8,1.0,1.0,1.0,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.3031,2.071176470588235,0.0,0.08,3,1,0.7857142857142857
229,PASCO,PASCO,PAUCARTAMBO,10701,85,11,1.0,1.0,1.0,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.18899999999999997,2.2326315789473687,0.0,0.08,3,1,1.5
230,TACNA,TACNA,CALANA,19215,170,4,0.8614564831261101,0.7633587786259542,1.0,1.78,0.03,1.7899999999999998,0,0,0,0,0.08800000000000001,0.19399999999999998,1.56,0.0,0.0,1,2,2.1
231,TACNA,TACNA,CALANA,19217,20,2,0.3193440500593376,0.2766355140186916,0.3478260869565217,1.78,0.03,1.7899999999999998,1,0,0,0,0.08800000000000001,0.37,1.875,0.0,0.0,1,1,0.7
232,TACNA,TACNA,CALANA,19217,108,11,0.7546218487394958,0.7850901654582636,0.625,1.78,0.03,1.7899999999999998,1,0,0,0,0.08800000000000001,0.2245,1.8,1.0,0.0,1,1,1.7
233,TACNA,TACNA,POCOLLAY,19231,51,4,0.31700079612072085,0.2413624572352344,0.3333333333333333,1.7600000000000002,0.013,1.7899999999999998,1,0,0,0,0.03275,0.21899999999999997,1.9260869565217391,0.0,0.4,1,1,2.9
234,TACNA,TACNA,TACNA,19239,46,8,0.7988338192419825,0.6272415108737123,0.9953550099535502,1.75,0.0,1.7899999999999998,1,1,0,0,0.04548,0.3288,1.1,0.0,7.95,3,1,1.0
